5461	Тогда это проблема...	4752	そうしたらひとつ問題があって・・・。
5462	О, здесь бабочка!	4753	あ！蝶々がいる！
5464	Это не удивительно.	4755	驚くことではないね。
5466	Почему-то по ночам я бодрее.	4757	私はなぜか夜の方が元気だ。
5467	Это зависит от контекста.	4758	それは文脈による。
5468	Ты шутишь?	4759	冗談でしょ！？
5469	Это самая глупая вещь, которую я когда-либо говорил.	4760	こんな馬鹿なことは言ったことが無い。
5470	Я не хочу быть жалким, я хочу быть крутым!!	4761	のろまにはなりたくない。かっこ良くなりたい！！
5471	Когда я вырасту, я хочу стать королём.	4762	大きくなったら王様になりたい。
5472	Америка - это очень милое место, если вы находитесь здесь с целью заработать деньги.	4763	お金を稼ぎたいならアメリカが一番だ。
5473	Я такой жирный.	4764	僕はすごく太ってる。
5474	Так что?	4765	だから何？
5475	Я пристрелю его.	4766	こらしめてやる。
5475	Я пристрелю его.	472813	私は彼を射殺する。
5477	Я всего лишь говорю!	4767	言ってみただけだよ！
5478	Скорее всего, это и повлияло на их решение.	4768	それで彼らの気が変わったのかも知れない。
5479	Мне всегда было интересно, как это - иметь братьев и сестер.	4769	兄弟がいるとどんなだろうといつも思う。
5480	Я бы так и сказал.	4770	私ならそう言っただろうと思う。
5481	Мне потребуется вечность, чтобы всё объяснить.	4771	いつまでかかっても全部を説明するのは無理だ。
5482	Это потому, что ты девушка.	4772	あなたが女の子だからよ。
5483	Иногда я не могу сдержать эмоций.	4773	時々感情が抑えられないことがある。
5484	Это и есть то слово, для которого я хотел бы найти замену.	4774	これは代わりになるものをみつけたい単語だ。
5485	Это было что-то, что я должен был запрограммировать.	330722	それは私が調整しなければいけなかった何かだったんだろう。
5486	Я не хочу быть эгоистичным.	4775	自分勝手にするつもりはない。
5487	Давай подумаем, что может произойти в худшем случае.	4776	最悪の場合を考えておこう。
5488	Сколько у тебя близких друзей?	4777	親友は何人いる？
5489	Быть может, я и асоциален, но это не значит, что я не общаюсь с людьми.	4778	私は反社会的かもしれないけれど人と話さないわけではない。
5491	Думаю, лучше вести себя воспитанно.	4780	失礼に振舞ったりしないのが一番だと思う。
5492	Время всегда можно найти.	4781	時間はいくらでも作れる。
5493	Быть может, я несчастлив, но я не собираюсь убивать себя.	4782	僕は不幸かも知れないけれど自殺はしない。
5494	Когда я учился в средней школе, я вставал в 6:00 каждое утро.	4783	高校生の時は毎朝6時に起きていた。
5495	Когда я проснулся, мне было грустно.	4784	起きた時私は悲しかった。
5497	Я думал, ты любишь изучать новые вещи.	4785	あなたは新しいことを勉強したいのだと思った。
5498	Многие люди пишут о своей обыденной жизни.	4786	多くの人が日常のことについて文を書く。
5499	Если бы я мог послать тебе зефир, Чанг, я сделал бы это.	181951	トラング、もしあなたにマシュマロを送れたら、私は送るよ。
5500	Ты должен рискнуть, чтобы сделать это.	4787	それをするためには危険を冒さなければならない。
5501	Каждый одинокий человек одинок из-за страха перед окружающими.	4788	孤独な人は、他人を恐れるから一人なのだ。
5502	Почему ты спрашиваешь?	4789	なんで聞くの？
5502	Почему ты спрашиваешь?	1596597	なぜ聞くの？
5503	Я не художник. Я совсем не гожусь для этого.	4790	私は芸術家ではない。全然向いていない。
5504	Я не могу сказать ей это сейчас. Это уже не так просто.	4791	もう彼女には言えないよ。そんなに単純なことではなくなってきたからね。
5506	Всегда, когда я нахожу что-либо, что мне нравится, это слишком дорого.	4793	欲しいものがみつかると、決まって高いものだ。
5507	Сколько ты там пробыл?	4794	どのくらいいたの？
5508	Может, для него это будет то же самое.	4795	たぶん彼にしてみれば同じことよ。
5509	Невинность - это прекрасная штука.	4796	潔白であることは美しいことだ。
5510	Люди не могут жить вечно.	4797	人間は決して永遠には生きられないものだ。
5511	Я не хочу менять свои взгляды, даже если они несколько экстремальны.	4798	行き過ぎたものであっても、僕は自分の考えをなくしたくない。
5512	Думаю, у меня есть теория на этот счёт.	181952	私にそれに関する理論をもっていると思う。
5513	Это интересно.	4799	それは面白い。
5514	Ты хочешь сказать, что намеренно скрываешь свою красоту?	4800	自分のかっこ良さをわざと隠すということ？
5515	У меня нет учетной записи на этих форумах.	181953	これらのフォームのアカウントを私はもってません。
5516	Если кто-либо спросит, в чем суть истории, я действительно не знаю.	4801	もし誰かにこの話の要点は何かって尋ねられても、私はさっぱりわからないわ。
5517	Я не знал, откуда это пришло.	4802	それがどこから来たのか分からなかった。
5518	Я думаю, наше совместное проживание повлияло на твой стиль жизни.	4803	僕が君と一緒に住んだことは君の人生観に影響を与えたと思う。
5519	Это не важно.	4804	これは重要ではない。
5520	Мне это не нравилось.	4805	好きにはなれなかった。
5521	Она спрашивает, как это возможно.	4806	彼女は、どうしてそんなことが可能なのかと尋ねている。
5522	Ты просто убегаешь от жизненных проблем.	4807	君はただ人生の問題から逃げているだけだよ。
5524	Есть проблема, которую ты не понимаешь.	4809	君の気付いていない問題がある。
5525	Ты можешь сделать это!	4810	できるよ！
5526	Моему учителю физики все равно, пропущу ли я занятия.	4811	私の物理の先生は授業をサボっても気にしない。
5527	Я хотела бы иметь возможность поехать в Японию.	4812	日本へ行けたらいいのに。
5528	Я не люблю толпу.	4813	人ごみは大嫌い。
5529	Мне нужно идти спать.	4814	私は寝なければなりません。
5530	Потом я ушел оттуда, но понял, что забыл сумку.	4815	その後私はそこを出るんだけど、鞄を忘れてきたことに気付くんだ。
5531	Я не буду вас сегодня больше ни о чем спрашивать.	4816	今日はもう聞かないよ。
5532	На следующей неделе могут быть заморозки.	4817	来週には凍るかも知れない。
5533	Несмотря на то, что он извинился, я все ещё в бешенстве.	4818	謝罪はあったにせよ、私はまだ彼に腹を立てている。
5534	Полиция вас заставит найти пули.	4819	警察はあなたに弾丸をみつけさせるでしょう。
5535	Спасибо за то, что наконец объяснили, почему люди принимают меня за идиота.	4820	なぜみんなが私のことを気違いだと思うのか、遂に説明してくれてありがとう。
5536	Это не было моим намерением.	4821	そんなつもりではなかったんだ。
5537	Спасибо за объяснение.	4822	説明してくれてありがとう。
5538	Теоретически, я занимаюсь математикой.	4823	理論的には、私は数学をしている。
5539	Что случилось?	4824	何が起きたの？
5539	Что случилось?	188026	何が起こったのですか。
5539	Что случилось?	188031	何が起こったの？
5541	Я испытываю страх, если не вижу тебя в онлайне в течение всего дня.	4825	丸一日オンラインで君を見ないなんてびっくりだよ。
5542	Я не понимаю, что ты имеешь в виду.	4826	何が言いたいのか分からないなあ。
5543	Мой компьютер кое на что годится.	4827	私のパソコンは何かの役に立つはずだ。
5544	Ты хотел мне рассказать о свободе?	4828	自由について私に話したかったの？
5545	Хм, теперь это действительно странно...	4829	ああ、凄く変だなあ・・・。
5546	Если бы я хотел напугать тебя, я бы рассказал тебе, что мне снилось несколько недель назад.	472836	もし私が君をこわがらせたいと思ってたら、数週間前に見た夢のことを話してたよ。
5547	Нельзя ожидать всего от школы.	4831	学校に全てを求めることはできない。
5548	Есть много слов, которые я не понимаю.	4832	分からない言葉がたくさんある。
5549	Я не люблю, когда математики, знающие намного больше меня, не могут ясно выражать свои мысли.	4833	私よりも物知りな数学者が自分のことをはっきりと表現できていないのを見るのは心地の良いものではない。
5550	Ты действительно не глуп.	4834	君は本当は馬鹿ではない。
5551	Мне нужно задать тебе глупый вопрос.	4835	バカな質問があるんだ。
5552	Я не знаю, как показать это, поскольку это и так вполне ясно.	4836	こんなに明らかなことをわざわざどうやって説明したらいいのか分からない。
5554	Можно сформулировать это по-другому?	4838	何か他の言い方はある？
5555	Никто не узнает.	4839	誰にも分からないよ。
5556	Я нашел решение, но я нашел его настолько быстро, что оно определенно не может быть верным.	4840	答えが分かったんだ、でもあまりにすぐに分かったものだから正解であるはずがないんだ。
5557	Мне это кажется интересным!	4841	面白そう！
5559	Я люблю свет свечей.	4843	私はロウソクの灯りって好きだな。
5560	Что ты ответил?	4844	何て答えたの？
5561	Нет, это не мой новый бойфренд.	4845	違うよ、新しい彼じゃない。
5562	Жаль, что мне не нужно сбрасывать вес.	4846	痩せる必要がないというのは残念だ。
5563	У тебя вообще не бывает занятий или что?	4847	授業が全然無いとでも言うの？！
5564	Тогда я поразгадываю судоку, вместо того чтобы беспокоить тебя.	181956	君を邪魔するくらいなら私は数独をやってるよ。
5565	В чем проблема?	4848	何が問題なの？
5566	Я могу только ждать.	4849	待つしかない。
5567	Это совсем не удивительно, не так ли?	4850	そんなに驚くことじゃないよね？
5568	Я люблю тебя!	4851	愛してる。
5568	Я люблю тебя!	137571	大好きだよ！
5568	Я люблю тебя!	348822	愛してるよ。
5569	Ты мне больше не нравишься.	4852	もう好きじゃない。
5570	Я любопытный.	4853	私は好奇心が強いです。
5571	Мои поздравления.	4854	おめでとうございます。
5572	Я не хочу ждать так долго.	4855	そんなに待ちたくない。
5573	Почему ты не придешь навестить нас?	4856	家に来ませんか。
5574	Но вероятность невелика.	4857	でも可能性は低そうだね。
5576	Я уже не знаю, что делать.	4860	もう何をしたらいいか分からない。
5577	Когда-нибудь я обязательно поеду во Францию, просто пока не знаю когда.	4861	いつかフランスに行くことは避けられない、それがいつかは分からないけれど。
5578	Я ненавижу химию.	4862	化学が嫌いだ。
5579	Я не хотел, чтобы это случилось.	4863	こんなことにはなって欲しくなかった。
5580	Ты, наверно, догадываешься, что случится.	4864	君には何が起こるか分かるんじゃないかと思うけどね。
5581	Какие у меня есть еще варианты?	4866	他にどんな選択肢があるの？
5582	Во мне нет тяги к путешествиям.	4867	僕はそんなに旅行好きではない。
5583	Не могу сделать ничего лучше.	4868	それをするより他はない。
5584	Даже объяснить не могу.	4869	説明もできないよ。
5585	У каждого есть сильные и слабые стороны.	4870	誰にでも長所と短所がある。
5586	На самом деле я смеялся до слёз над эпизодом 21.	4871	でもほんとに、エピソード21には涙が出るほど笑ったよ。
5587	Это лишь показывает, что ты не робот.	4872	君がロボットではないってことは分かる。
5588	Как я могу быть роботом? Роботы не мечтают.	4873	ロボットなんかに私がなるわけないでしょう？ロボットは夢を見ないんだから。
5590	Это не то, что может сделать каждый.	4875	それは誰にでもできるというものではない。
5591	Я не знаю, есть ли все еще у меня это.	4876	まだ持ってるか分からないなあ。
5592	Что ты думаешь, я делал?	4877	何をしてたと思う？
5593	Не недооценивай мои силы.	4878	私の力を甘く見ないで。
5594	Моя мама говорит по-английски недостаточно хорошо.	4879	私の母はあまり英語が上手に話せない。
5595	Я не говорю по-французски настолько хорошо.	4880	私はフランス語がそんなにきちんとは話せない。
5596	Я гадал, появишься ли ты сегодня.	4881	今日君は来るのかなと思っていたところだよ。
5597	В этом и заключается проблема.	4882	そこに問題がある。
5598	Как ты найдешь еду в космосе?	4883	宇宙でどうやって食べ物をみつけるの？
5600	Все хотят встретиться с вами, вы знаменитость!	4885	みんなあなたに会いたがってる。あなたは有名なのよ！
5601	Зачем ты сожалеешь о том, чего не сделал?	4886	してもいないことをどうして謝るの？
5602	Я терпеть не могу формальный стиль письма!	4887	堅い書き物は大嫌いだ。
5603	Иностранцы занятны.	4888	外国人って面白いなあ。
5604	Что бы я ни сделал, она говорит, что я мог бы сделать это лучше.	4889	私が何をしようと彼女はもっとうまくできると言うんだ。
5605	Почему ты ещё не спишь так поздно?	4890	何でこんなに遅くまで起きてるの？
5606	Ты сам удивишься, сколько можно выучить за неделю.	4891	一週間でどれほどのことが学べるか、自分でもびっくりするはずだよ！
5607	У меня нет никого, кто бы со мной поехал.	4892	一緒に旅行してくれる人がいないんだ。
5609	Выносить что-либо может быть невыносимо.	4893	忍耐が耐えられないこともある。
5610	Одна лишь правда красива.	4894	真実のみが美しい。
5611	Завтра он прилунится.	4895	明日、彼は月に着陸する。
5612	Я не говорю по-японски.	4896	私は日本語が話せない。
5612	Я не говорю по-японски.	154717	私は日本語が話せません。
5613	Это игра слов.	4897	これは駄洒落です。
5614	Никто меня не понимает.	4898	誰も私のことを分かってくれない。
5614	Никто меня не понимает.	1753002	誰にも俺のことはわからない。
5615	Я научился жить без неё.	4899	僕は彼女無しに生きる術を学んだ。
5616	Дальше размышлять не имеет смысла.	4900	これ以上考えても無駄だ。
5617	Я просто хотел проверить почтовый ящик.	4902	メールをチェックしたかっただけ。
5618	Это займёт у меня слишком много времени, чтобы объяснить, почему это не будет работать.	4905	何でうまくいかないか君に説明するにはずいぶん時間がかかりそうだ。
5619	Не может быть!	4910	有り得ない！
5620	Пожалуйста, не плачь.	4932	お願いだから泣かないで。
5622	Единственные полезные ответы - те, которые поднимают новые вопросы.	4985	有意義な回答とは、新たな疑問を生むようなそれである。
5623	Сомневаться в себе есть первый признак ума.	4986	自分自身に疑問を持つことは良識の第一歩だ。
5624	Довольно сложно выучить французский за 2—3 года.	5002	２、３年でフランス語に熟達するのはきわめて難しい。
5625	Я думаю, что экзамены портят образование.	5017	試験が教育を駄目にしていると思う。
5627	Всё то, что было изобретено, правильно.	5038	作り事はすべて、真実だ。
5628	Изумление, удивление - это первый шаг на пути к постижению.	5039	驚くこと、不思議に思うことは理解し始めるということなんだ。
5631	Мы видим вещи не такими, какие они есть, а такими, каковы мы сами.	5043	物事は、ありのまま見るのではなく、自分自身をそこに見る。
5632	Мир - это клетка для безумных.	5044	世界は奇人の巣だ。
5633	Меня зовут Джек.	5050	私の名前はジャックです。
5634	Мне это очень нравится.	5052	とっても好きよ。
5635	Любовь не пропадает даром.	5071	愛情は浪費されるものではない。
5636	Жизнь — то, что с тобой случается, пока ты занят другими делами.	5072	人生とは、他の予定を立てることに忙しくしている時に起こる現象のことだ。
5637	Не желать обладать - всё равно что обладать.	5073	欲しくないという事は持っていると同じことだ。
5638	По твоей вине я потерял аппетит.	5082	あんたのせいで食欲をなくしたよ。
5641	Это слишком дорого!	5121	値段が高すぎる！
5642	Он был бы рад услышать это.	5136	彼がそれを聞いたら喜ぶよ。
5643	Прошлое можно только знать, но не изменять. Будущее можно только изменять, но не знать.	5144	過去は知られているが変えられない。未来は未知だが変えることができる。
5644	Я проголодался!	5152	おなか空いた！
5646	Всё возможно - было бы желание.	5167	意志あるところには道がある。
5648	Возьми книгу и прочитай её!	5179	本を取ってそれを読みなさい。
5650	Ты прав.	5188	あなたは正しい。
5651	Жизнь прекрасна.	5196	人生は美しい。
5654	Я не хочу идти в школу.	5210	学校へ行きたくない。
5654	Я не хочу идти в школу.	2684207	学校行きたくない。
5656	Я потерял вдохновение.	139060	私はひらめきを失った。
5659	О чём ты?	5271	何を話しているの？
5659	О чём ты?	2303034	何の話？
5660	Зима — моё любимое время года.	5279	冬は私の一番好きな季節です。
5661	Из какой ты страны?	74108	あなたはどこの国の出身ですか。
329715	Доброе утро!	335372	おはようございます。
329715	Доброе утро!	1598216	おはよう。
329717	Не важно.	183269	気にするなよ。
329721	Сделай что-нибудь!	187788	何とかしろ！
329723	Что ты хочешь делать?	187621	何をしたいんですか？
329723	Что ты хочешь делать?	3552886	何がしたいの？
329903	Я сейчас уставший.	191773	わたしは疲れている。
329905	Подумай об этом, пожалуйста.	201348	どうぞお考え下さい。
329907	Ты слишком много думаешь.	173476	考えすぎだよ。
329909	Подумай об этом.	173467	考えてください。
330497	"Где твой дом?" – "Он вон там".	237308	「あなたの家はどこですか」「それは向こうです」
330507	Символ «&» ставится вместо «и».	237582	＆という記号は、ａｎｄを指す。
330509	«Кто эта девочка?» — «Это Кейко».	237268	「あの少女は誰ですか」「ケイコです」
330511	«Я видел ее пять дней назад», — сказал он.	237571	「５日前に彼女にあった」と彼は言った。
337439	Город подвергся бомбардировке вражеских самолётов.	126108	町は敵機の爆撃を受けた。
337449	Нет любви без ревности.	1614248	愛に嫉妬はつきもの。
337461	Например, тебе нравится английский?	77707	例えば、君は英語が好きですか。
337463	Когда Вам будет удобно?	228967	いつご都合がよろしいですか。
337493	Дайте, пожалуйста, стакан воды.	224121	コップ１杯の水をください。
337544	Посмотри на тот дым.	231195	あの煙を見なさい。
337608	Идёт снег.	468677	雪が降る。
337608	Идёт снег.	472792	雪が降っている。
337621	Маюко приснился странный сон.	195226	マユコはおかしな夢をみた。
337681	Добро пожаловать в Японию.	122387	日本へようこそ。
338469	Билл старше меня на два года.	197317	ビルは私よりも２歳年上である。
338479	Боб — мой друг.	196007	ボブは私の友達です。
338488	Я не понимаю.	349070	分かりません。
338490	Хороший вопрос.	2350860	良い質問です。
338491	Мне нравятся музыка и английский язык.	158324	私は英語と音楽が好きです。
348097	Добро пожаловать!	416304	いらっしゃい。
351199	Поторапливайся!	4754	急いで！
351199	Поторапливайся!	182508	急ぎなさい。
351207	О нём я не знаю ничего, кроме имени.	117149	彼の事は名前しか知らない。
351412	Вам нравятся научно-фантастические фильмы?	234806	ＳＦ映画は好きですか？
351422	Если бы не мой совет, ты бы потерпел неудачу.	193616	もし私の助言がなかったとしたらあなたは失敗していたであろう。
351423	Это был тихий зимний вечер.	124362	冬の静かな夜だった。
351425	Она была околдована его улыбкой.	87296	彼女は彼の笑顔に完全にだまされた。
351426	Папа купил мне книги.	84499	父は私に本を買ってくれました。
351428	Я стал старше, поэтому я стал смотреть на вещи по-другому.	121843	年をとったので、物事が違って見えるようになりました。
351430	Он решил отложить свой отъезд.	104287	彼は出発を延期することを決心した。
351433	Ты занят в воскресенье после полудня?	122184	日曜の午後は忙しいですか。
351499	Эта гора покрыта снегом круглый год.	210450	その山は一年中雪で覆われています。
351532	Холодно.	945288	寒いです。
351552	Я левша.	81890	僕は左利きです。
351568	Я знаю её адрес.	94308	彼女の住所を知っていますよ。
351570	Что бы он ни делал, он делает это хорошо.	109370	彼は何をやっても上手くやる。
351587	Он старше меня на три года.	105634	彼は私より三歳年上だ。
351605	Он написал письмо.	104464	彼は手紙を書いてしまった。
351610	То, что он гений, очевидно всем.	119630	彼が天才であることは誰の目にも明らかだ。
351611	Она родила хорошенькую девочку на прошлой неделе.	88254	彼女は先週かわいい女の子を産んだ。
351643	Он любит рыбалку.	2287342	彼は釣りが大好きだ。
351644	Как только он остался один, он сразу вскрыл письмо.	111123	彼はひとりになるとすぐ手紙を開いた。
351645	Вы говорите по-французски?	232408	あなたはフランス語が話せますか。
351646	Он унаследовал бизнес от отца.	100415	彼は父からその商売を引き継いだ。
351647	Они не искупались, потому что было холодно.	97517	彼らは泳がなかった、なぜなら寒かったからである。
351649	Она всегда к нему придирается.	93232	彼女はいつも彼に文句を言っている。
351650	Ты должен извиниться перед ней за то, что был невежлив.	94819	彼女に失礼なことをしたことを謝るべきだ。
351651	Он снял шляпу.	115383	彼は、帽子を取った。
351652	Они поздравили его с женитьбой.	96341	彼らは彼の結婚を祝った。
351653	Земля примерно в 6 раз больше Луны.	126964	地球は月の約６倍の大きさである。
351654	Он починил мне часы.	105303	彼は時計を直してくれた。
351655	Должно быть, ему за 60.	115055	彼は６０を過ぎているに違いない。
351665	Этот шум действует мне на нервы.	220704	この騒音が私をいらいらさせる。
351666	Успеет ли он на поезд?	98900	彼は列車に間に合うでしょうか。
351667	Он рисковал жизнью, чтобы спасти её.	100809	彼は彼女を救うために命をかけた。
351672	Они женаты 4 года.	98710	彼らが結婚して４年になります。
351673	Матч отменили из-за дождя.	189597	雨のためその試合は中止になった。
351715	У него раздвоение личности.	101535	彼は二重人格者だ。
351717	Меня это не касается.	82096	僕はこの問題と関係ない。
351718	Младенец перестал плакать.	142185	赤ん坊は泣くのをやめた。
351724	В следующем году я должен сдавать вступительные экзамены.	152382	私は来年入学試験を受けなければならない。
351725	Они отложили свой отъезд из-за сильного снегопада.	137430	大雪のために、彼等は出発を延期した。
351726	Лёд растаял.	85400	氷が溶けてしまった。
351727	Она хвастается, что хорошо готовит.	86271	彼女は料理がうまいと自慢している。
351751	Я больше не ношу очки.	194238	もう眼鏡をかけていないのです。
351770	У девушки на картине на голове венок из живых цветов, а не золотая корона.	184945	絵の中の少女は黄金ではなくて花のかんむりをかぶっています。
351776	Ты уже определился с темой диплома?	139661	卒論のテーマは決めましたか。
351792	Никто не опоздал.	127454	誰一人遅刻しなかった。
351793	Я бросил курить.	159552	私はタバコを吸うのをやめた。
351794	Эта книга хорошо продавалась в Японии.	219548	この本は日本でよく売れた。
351795	Спокойной ночи, мама.	227480	おやすみなさい、ママ。
351799	Как называется эта улица?	224327	ここは何という通りですか。
351800	Кошка пьёт молоко.	207313	その猫はミルクを飲む。
351801	Это мнение дилетанта.	205019	それは素人考えだ。
351802	Юридическая терминология непонятна для большинства непрофессионалов.	82648	法律用語の大半は素人にはわかりにくい。
352405	Её дочь сбежала с молодым писателем.	93917	彼女の娘は若い作家と駆け落ちしたよ。
352471	Я не могу больше терпеть.	3459026	もう我慢できない。
352507	Мне не нравится ни одна из этих картин.	211742	その絵のどちらも好きではない。
358163	По-японски мне говорить легко.	122328	日本語を話すことは、私にはやさしい。
358165	Вы говорите по-японски?	122329	日本語が話せますか。
366781	Я хорошо говорю по-японски.	366778	私は日本語が上手です。
366790	Вам лучше уйти.	147823	出かけた方がいい。
366791	Сейчас вам лучше уйти.	172348	今出かけた方がいい。
366813	Я вчера помог отцу.	156728	私は昨日父を手伝いました。
366814	Я вчера видел удивительный сон.	156729	私は昨日不思議な夢を見ました。
366815	Вчера я был болен.	156730	私は昨日病気でした。
366816	Я вчера прочитал очень интересный рассказ.	156731	私は昨日非常におもしろい小説を読んだ。
366817	Вчера я проходил мимо её дома.	156733	私は昨日彼女の家のそばを通った。
366818	Я ему заплатил на прошлой неделе.	155473	私は先週彼にお金を払った。
366839	Едите ли вы рис в вашей стране?	178299	君の国では、お米をたべますか。
366840	«Ничего, если я пойду с вами?» — «Конечно!»	217215	「ご一緒してもいいですか」「もちろんです」
366841	Каждое утро они просыпаются в 6 часов.	96139	彼らは毎朝六時に目を覚まします。
366842	Тот новый магазин откроется на следующей неделе.	208848	その新しい店は来週開きます。
366843	Она должна заботиться о том пожилом человеке.	92270	彼女はその老人の世話をしなければならない。
366844	Я не знаю, что это.	205899	それが何であるかわからない。
366844	Я не знаю, что это.	467301	私はそれが何か知らない。
366844	Я не знаю, что это.	2063362	それが何かわかりません。
367249	Когда я тебя вижу, я всегда вспоминаю о Кене.	231431	あなたを見ると必ずケンのことを思い出す。
367944	Я вегетарианец.	377362	僕はベジタリアンだ。
370362	Девушка стояла перед аудиторией.	90454	彼女は教室の前の方に立っていた。
370364	Я был один в аудитории.	157594	私は教室に一人でいた。
370366	Как тебя зовут?	5061	あなたの名前は？
370367	Пожалуйста, скажи мне своё имя.	80770	名前を教えてください。
370368	Меня зовут Танака Ичиро.	80774	名前は田中一郎です。
370369	Я забыл, как его зовут.	116006	彼の名前を忘れてしまった。
370370	У него странное имя.	116021	彼の名前は変な名前だ。
370371	Как его зовут?	116032	彼の名前は何ですか。
370371	Как его зовут?	2125129	彼の名前は？
370372	Моя фамилия — Ямада.	162535	私の名前は山田です。
370373	Как Вас зовут?	233570	あなたのお名前は？
370373	Как Вас зовут?	408292	お名前は何でしょうか。
370794	Меня зовут Тамако, а тебя?	370792	弾子と申します、君のは？
370796	Меня зовут Кирилл, рад познакомиться.	370795	キリルと申します、初めまして！
370798	Все судьбы собрались в моем красном мире.	370797	赤い世界に一杯手まり。
370828	Корзина была наполнена клубникой доверху.	213286	かごは苺でいっぱいでした。
370832	Ты - прекраснейший цветок в моей жизни.	370831	君はわが人生に咲き誇りし最大の花よ。
370834	Среди дурманящих цветов, куда действительность ушла?	370833	桜の誘惑ほら現実どこへ行った？
370836	Сердце бьется все чаще с расцветом любви.	370835	私の心臓揺れに揺れ芽生えた恋心。
370837	Неосторожность - злейший враг.	79446	油断大敵。
370838	Любое мастерство поможет в жизни.	176038	芸は身を助ける。
370840	Где правит грубая сила, оттуда уходит разум.	80890	無理が通れば道理が引っ込む。
370845	Нелюбимые дети прочней стоят на ногах.	370843	憎まれっ子世にはばかる。
370847	Любовь слепа.	370846	痘痕も笑窪。
370848	Дождь проходит, и земля еще больше твердеет.	189526	雨降って地固まる。
370851	Воспитанность важнее, чем знатный род.	168115	人は氏より育ち。
370853	Стены имеют уши, а сёдзи - глаза.	370852	壁に耳有り障子に目有り。
370855	Не откладывай на завтра то, что можно сделать сегодня.	370854	今日なし得る事を明日まで延ばすな。
370857	Нет лекарства от болезни любви.	370856	恋の病に薬なし。
370859	Невозможно поймать тигрёнка, не войдя в логово тигра.	370858	虎穴に入らずんば虎子を得ず。
370860	Десять человек - десять вкусов.	148068	十人十色。
370862	Ад и Рай существуют лишь в сердцах людей.	370861	地獄極楽は心にあり。
